daya_listrik,kulkas_inverter,kulkas_num,kulkas_power,kulkas_consume_hour,ac_inverter,ac_num,ac_consume_hour,ac_power,lamp_type,lamp_num,lamp_consume_hour,lamp_power,co2_per_month,kwh_per_month,price_per_month
5500,belum,12,170,12,sudah,16,10,150,neon,7,4,94,14580.07,1533.36,2605178.6399999997
900,sudah,5,270,18,sudah,11,15,190,led,19,6,25,15167.86,1755.0,2372760.0
5500,belum,14,100,2,belum,6,24,230,led,24,18,35,2539.78,1531.2,2601508.8000000003
1300,belum,15,220,11,sudah,17,18,300,led,22,18,58,29167.11,4532.04,6544265.76
6600,sudah,11,120,8,belum,0,0,250,neon,10,1,77,290.62,339.9,577490.1
3500,sudah,19,20,16,sudah,11,11,250,pijar,35,18,83,13363.26,2658.6,4516961.399999999
2200,sudah,17,330,24,sudah,15,19,400,pijar,38,16,61,31646.02,8571.84,12377736.96
5500,sudah,16,350,5,sudah,0,0,60,led,15,3,58,746.39,918.3,1560191.7
5500,belum,11,60,5,sudah,4,7,230,neon,25,8,23,2772.93,430.2,730909.7999999999
5500,sudah,12,130,19,sudah,10,8,390,pijar,30,16,4,9052.98,1882.8,3198877.1999999997
450,belum,5,270,10,belum,14,0,40,pijar,3,17,42,470.42,469.26,194742.9
3500,sudah,15,310,15,belum,6,19,100,pijar,2,13,18,3003.01,2448.54,4160069.46
2200,sudah,4,170,20,belum,0,15,10,led,19,3,16,370.49,435.36,628659.84
5500,sudah,15,180,8,sudah,17,8,140,pijar,29,14,94,13939.73,2364.12,4016639.88
3500,belum,15,220,19,sudah,17,14,190,led,14,17,65,22845.91,3701.7,6289188.3
450,belum,19,60,6,belum,10,6,160,led,33,3,5,963.7,508.05,210840.75
3500,belum,7,170,17,sudah,6,0,210,neon,32,22,17,1100.72,965.94,1641132.06
1300,belum,11,300,0,belum,8,3,320,neon,32,7,100,1015.6,902.4,1303065.5999999999
3500,sudah,1,150,6,belum,2,1,160,pijar,17,23,27,995.98,353.31,600273.6900000001
900,sudah,7,30,4,belum,9,9,350,neon,33,19,35,2191.87,1534.05,2074035.5999999999
6600,belum,0,110,13,sudah,13,24,360,pijar,34,7,69,29451.85,3862.26,6561979.74
1300,belum,14,290,7,sudah,3,0,80,neon,33,0,18,690.33,852.6,1231154.4000000001
900,sudah,20,30,23,belum,16,0,130,led,2,9,8,435.1,418.32,565568.64
1300,sudah,7,330,10,sudah,7,6,110,pijar,9,24,6,4584.67,870.48,1256973.12
3500,belum,8,290,3,sudah,9,0,230,neon,0,23,48,169.06,208.8,354751.2
6600,sudah,19,190,14,sudah,9,1,130,pijar,6,0,60,2025.22,1551.3,2635658.6999999997
1300,sudah,13,0,2,belum,9,2,370,pijar,28,15,18,1248.48,426.6,616010.4
5500,belum,7,220,24,sudah,0,13,290,neon,14,6,75,1092.91,1297.8,2204962.1999999997
3500,sudah,0,110,22,sudah,2,7,200,led,24,18,19,1511.75,330.24,561077.76
2200,sudah,14,60,18,sudah,3,2,240,led,5,9,93,1053.38,622.35,898673.4
5500,sudah,17,50,15,belum,2,4,200,pijar,10,19,35,960.78,630.0,1070370.0
3500,sudah,16,70,7,belum,20,23,360,pijar,13,13,28,8500.24,5345.16,9081426.84
450,sudah,14,190,2,belum,18,22,340,pijar,27,7,48,7277.88,4470.96,1855448.4
3500,belum,11,310,11,sudah,5,16,280,led,37,24,66,9657.17,3555.54,6040862.46
1300,sudah,9,250,10,belum,15,18,20,pijar,35,23,79,5951.84,2744.85,3963563.4
3500,belum,2,110,21,sudah,11,22,360,led,19,1,84,22373.49,2800.08,4757335.92
3500,belum,6,80,1,sudah,10,13,20,led,2,3,41,10914.07,99.78,169526.22
6600,belum,12,360,8,sudah,3,12,370,pijar,19,14,55,4967.57,1875.3,3186134.6999999997
3500,sudah,3,110,10,belum,17,21,230,neon,16,14,4,5228.57,2589.18,4399016.819999999
6600,belum,6,250,17,belum,15,8,190,led,19,2,32,2234.2,1485.48,2523830.52
450,belum,17,140,4,belum,4,9,330,pijar,36,2,38,1023.66,724.08,300493.2
450,sudah,9,10,20,sudah,14,10,30,led,28,24,66,13024.96,1510.56,626882.4
6600,sudah,16,80,19,belum,20,13,270,neon,3,9,68,4597.59,2890.68,4911265.319999999
3500,sudah,10,190,6,sudah,1,23,360,led,25,4,84,2610.09,842.4,1431237.5999999999
3500,belum,9,240,20,belum,3,5,90,pijar,11,6,62,1432.54,1459.26,2479282.7399999998
6600,sudah,0,270,6,belum,14,15,200,pijar,13,8,78,3183.27,1503.36,2554208.6399999997
6600,sudah,2,20,0,belum,2,17,70,pijar,24,19,35,1542.54,550.2,934789.8
3500,sudah,7,140,16,sudah,0,2,400,neon,27,11,65,981.08,1049.55,1783185.45
6600,belum,19,260,19,sudah,6,7,290,pijar,15,1,76,6128.33,3215.4,5462964.600000001
1300,sudah,13,230,23,sudah,4,19,400,pijar,18,17,14,9380.23,3103.62,4481627.28
3500,belum,5,240,9,belum,19,23,90,led,39,20,93,6834.93,3680.1,6252489.899999999
450,sudah,1,100,14,belum,1,14,230,neon,7,11,70,394.33,300.3,124624.5
1300,belum,20,20,14,belum,8,6,350,pijar,11,17,84,1710.59,1143.24,1650838.56
1300,belum,10,110,24,sudah,5,1,160,pijar,7,24,84,1743.5,1239.36,1789635.8399999999
450,belum,10,280,23,sudah,17,24,40,pijar,19,13,22,36519.87,2584.62,1072617.3
900,belum,12,280,9,sudah,17,13,230,pijar,26,22,41,21922.52,3135.66,4239412.319999999
900,belum,15,90,0,sudah,1,2,90,led,35,15,90,1386.27,1422.9,1923760.8
5500,sudah,17,20,16,sudah,4,17,120,led,9,19,59,6318.95,710.67,1207428.3299999998
6600,sudah,0,120,4,belum,2,12,340,led,13,8,35,506.02,354.0,601446.0
900,sudah,7,290,18,sudah,7,7,170,led,30,20,60,6132.22,2426.1,3280087.1999999997
900,belum,6,220,18,sudah,13,14,220,pijar,12,22,16,17262.98,2040.72,2759053.44
1300,belum,10,170,5,belum,5,6,40,pijar,28,0,44,499.31,291.0,420204.0
900,belum,16,180,11,sudah,17,6,250,neon,10,22,58,10282.92,2098.2,2836766.4
900,belum,12,140,0,belum,0,4,400,neon,35,3,65,207.64,204.75,276822.0
5500,sudah,13,360,7,belum,17,24,390,led,30,13,26,8380.65,6060.6,10296959.4
450,belum,18,350,2,sudah,5,13,280,led,16,18,45,6510.88,1312.8,544812.0
450,belum,14,100,9,belum,4,1,280,led,30,3,82,577.38,633.0,262695.0
1300,sudah,18,180,19,sudah,15,21,50,neon,20,17,34,28568.63,2666.1,3849848.4
6600,sudah,13,340,1,sudah,5,23,60,pijar,33,15,52,11344.05,1111.8,1888948.2
900,sudah,5,10,24,sudah,13,6,160,neon,17,24,69,7693.74,1254.96,1696705.9200000002
5500,belum,18,230,9,belum,10,15,350,led,5,6,40,3480.19,2728.8,4636231.2
2200,sudah,15,90,10,belum,15,11,290,pijar,40,16,87,5360.18,3510.9,5069739.600000001
900,sudah,6,210,2,belum,19,5,70,led,4,5,97,1090.81,333.3,450621.60000000003
3500,sudah,5,330,4,sudah,8,12,390,neon,36,8,76,9683.42,1977.84,3360350.1599999997
900,sudah,10,210,2,sudah,16,15,40,led,26,17,88,21331.27,1580.88,2137349.7600000002
2200,belum,3,60,12,belum,12,22,220,pijar,4,7,82,3815.13,1876.08,2709059.52
3500,sudah,16,330,9,belum,15,10,190,neon,30,17,89,4414.64,3642.3,6188267.7
450,belum,18,250,9,sudah,10,13,80,pijar,35,16,96,14333.3,3139.8,1303017.0
900,sudah,7,0,15,sudah,17,7,80,pijar,29,17,86,12043.73,1557.54,2105794.08
2200,sudah,19,230,15,sudah,13,18,150,led,14,3,77,22014.0,3116.52,4500254.88
3500,sudah,5,10,0,belum,12,13,40,pijar,21,23,6,2431.6,274.14,465763.86
1300,sudah,8,210,21,belum,4,18,290,neon,33,20,68,3333.12,3031.2,4377052.8
1300,sudah,11,230,9,sudah,11,1,190,led,4,18,40,1605.3,832.2,1201696.8
5500,sudah,9,220,24,sudah,16,15,190,pijar,36,11,96,23839.95,3934.08,6684001.92
3500,belum,5,270,14,belum,17,15,320,neon,28,23,63,5830.18,4232.16,7190439.84
6600,belum,10,330,17,belum,9,10,90,pijar,27,10,98,3432.92,2719.8,4620940.2
450,sudah,1,220,11,belum,17,3,300,pijar,40,20,16,2594.87,915.6,379974.0
2200,sudah,17,310,13,sudah,10,7,260,pijar,36,12,34,9040.06,3041.94,4392561.36
6600,belum,19,100,20,sudah,6,4,10,pijar,34,20,93,5690.2,3044.4,5172435.600000001
6600,belum,1,300,9,belum,14,5,60,led,9,23,56,1084.46,554.76,942537.24
2200,sudah,5,320,10,belum,19,0,200,pijar,34,5,86,1035.44,918.6,1326458.4000000001
3500,belum,13,10,19,sudah,6,3,90,pijar,36,14,89,3609.84,1468.38,2494777.62
1300,sudah,20,80,18,belum,19,9,390,pijar,17,20,10,4495.76,2966.7,4283914.8
3500,sudah,3,170,6,belum,13,2,170,neon,38,6,36,700.58,470.64,799617.36
450,belum,19,0,0,belum,14,12,0,pijar,31,17,53,3056.03,837.93,347740.94999999995
3500,belum,18,110,19,belum,10,0,180,neon,0,7,69,962.44,1128.6,1917491.4
2200,belum,8,330,10,sudah,0,1,20,pijar,15,6,37,878.24,891.9,1287903.5999999999
3500,belum,18,360,1,belum,3,22,350,pijar,17,14,40,1921.17,1173.0,1992927.0
900,sudah,16,270,22,sudah,19,20,50,led,19,5,4,34453.98,3432.6,4640875.2
2200,belum,20,130,10,belum,19,22,60,neon,19,2,57,4935.49,1597.38,2306616.72
3500,belum,11,270,7,belum,4,2,30,led,8,18,51,782.54,851.22,1446222.78
2200,sudah,5,240,9,belum,4,10,120,neon,7,9,30,796.05,524.7,757666.8
1300,belum,3,350,0,sudah,17,10,140,led,34,23,84,16426.03,2684.64,3876620.1599999997
450,belum,11,280,11,belum,15,22,120,neon,3,14,67,4698.44,2288.82,949860.3
6600,belum,15,290,22,belum,20,4,240,neon,20,2,13,3499.06,3462.6,5882957.399999999
6600,sudah,18,330,24,sudah,18,13,110,led,18,16,81,24158.36,5748.84,9767279.16
450,sudah,16,230,13,belum,13,20,350,pijar,0,0,43,5562.15,4165.2,1728558.0
900,sudah,17,340,16,sudah,6,0,0,neon,7,1,79,2250.81,2790.99,3773418.4799999995
3500,belum,17,190,23,sudah,2,24,400,pijar,23,8,59,6871.4,3130.38,5318515.62
6600,belum,19,320,0,sudah,19,6,90,pijar,14,23,40,10620.71,694.2,1179445.8
6600,belum,9,220,12,belum,20,1,270,led,39,2,34,961.2,954.36,1621457.6400000001
6600,sudah,5,220,22,belum,8,8,400,neon,23,19,88,2849.95,2647.68,4498408.319999999
900,belum,5,20,15,sudah,4,15,160,neon,37,7,72,5832.82,892.44,1206578.8800000001
6600,sudah,7,250,1,belum,19,23,190,neon,0,6,71,5779.79,2543.4,4321236.600000001
1300,sudah,18,350,4,sudah,0,24,0,led,23,9,43,859.02,1023.03,1477255.32
1300,sudah,5,170,16,sudah,7,19,300,neon,13,13,30,12553.83,1757.1,2537252.4
900,belum,13,130,3,sudah,11,16,90,led,16,1,13,15175.08,633.54,856546.08
2200,sudah,14,110,8,sudah,1,11,220,pijar,24,10,49,1994.69,795.0,1147980.0
1300,belum,17,340,15,sudah,0,7,160,pijar,13,12,63,2606.35,2895.84,4181592.9600000004
5500,sudah,13,230,14,belum,0,8,330,pijar,31,6,4,1375.52,1278.12,2171525.88
5500,belum,9,40,23,sudah,3,9,210,pijar,2,21,68,2767.63,504.18,856601.8200000001
3500,belum,1,120,5,sudah,14,22,330,neon,37,22,59,29565.36,4507.98,7659058.02
450,sudah,8,60,18,belum,4,24,370,neon,11,2,60,1942.86,1364.4,566226.0
1300,sudah,11,110,8,belum,10,22,330,led,0,20,29,3859.37,2468.4,3564369.6
3500,sudah,3,270,12,sudah,9,21,60,pijar,5,20,80,16620.2,871.8,1481188.2
3500,belum,14,290,14,sudah,18,10,330,led,14,0,38,17776.56,3487.2,5924752.8
2200,belum,17,200,15,belum,19,1,90,pijar,3,7,37,1517.61,1604.61,2317056.84
1300,belum,2,340,21,belum,11,10,240,led,10,16,99,2322.81,1695.6,2448446.4
2200,sudah,19,200,3,sudah,8,2,180,neon,31,19,89,3178.72,2001.03,2889487.32
2200,sudah,10,200,4,sudah,7,13,350,led,35,16,21,8917.2,1548.3,2235745.1999999997
3500,belum,15,90,23,belum,1,2,270,neon,30,1,11,860.01,957.6,1626962.4000000001
6600,sudah,4,20,13,sudah,5,13,190,neon,13,7,67,5927.3,584.61,993252.39
900,sudah,3,140,17,belum,13,18,180,led,4,5,25,3212.09,1492.8,2018265.5999999999
5500,belum,6,40,16,sudah,2,15,20,pijar,30,7,66,3328.3,549.0,932751.0
3500,sudah,2,50,23,belum,13,10,260,led,33,8,60,2410.01,1558.2,2647381.8000000003
900,sudah,19,190,13,sudah,18,1,50,pijar,29,18,77,4559.56,2640.72,3570253.44
5500,sudah,6,210,23,belum,18,17,60,neon,27,0,10,3794.62,1420.2,2412919.8000000003
3500,sudah,8,130,3,sudah,9,18,380,neon,28,18,72,16104.96,3029.04,5146338.96
900,sudah,8,160,24,belum,0,5,360,led,21,8,78,1106.8,1314.72,1777501.44
3500,sudah,9,10,7,belum,10,23,90,neon,37,5,51,2813.01,922.95,1568092.05
1300,belum,13,100,11,belum,10,8,250,pijar,19,19,7,2238.06,1104.81,1595345.64
1300,belum,16,190,9,belum,8,3,10,led,13,5,40,963.62,906.0,1308264.0
3500,belum,8,160,16,sudah,7,24,20,pijar,14,24,58,15649.54,1299.84,2208428.1599999997
450,belum,11,10,19,sudah,11,24,0,led,26,12,5,22196.07,109.5,45442.5
450,belum,10,250,0,sudah,16,12,170,neon,40,11,5,17016.74,1045.2,433758.0
450,sudah,17,350,9,sudah,7,4,250,neon,6,14,91,4008.22,2045.82,849015.2999999999
1300,sudah,4,350,2,sudah,13,5,260,neon,36,21,24,6648.01,1135.32,1639402.0799999998
3500,belum,19,170,1,belum,2,21,230,led,24,18,38,1143.31,879.18,1493726.8199999998
900,sudah,15,200,23,belum,2,11,280,led,1,16,65,2062.36,2286.0,3090672.0
900,sudah,2,130,14,sudah,13,18,0,neon,19,20,10,19852.16,223.2,301766.39999999997
3500,sudah,2,90,9,sudah,0,21,230,neon,40,9,75,838.63,858.6,1458761.4000000001
900,sudah,3,110,5,sudah,2,16,370,neon,3,20,95,3148.02,575.7,778346.4
3500,belum,5,0,21,belum,1,21,110,led,29,22,82,1617.3,1638.78,2784287.2199999997
2200,belum,19,310,17,sudah,3,19,70,pijar,3,5,88,7328.74,3163.2,4567660.8
6600,sudah,19,310,13,sudah,18,15,30,pijar,18,24,78,26111.35,3550.98,6033115.0200000005
5500,belum,6,140,5,belum,15,5,40,neon,15,15,17,1016.96,330.75,561944.25
900,belum,5,310,6,sudah,18,18,60,pijar,15,18,83,28692.65,1534.5,2074644.0
6600,sudah,20,310,3,belum,12,15,350,pijar,32,4,13,3758.98,2497.92,4243966.08
6600,belum,1,60,10,sudah,18,14,300,pijar,1,3,22,22799.92,2287.98,3887278.02
450,belum,9,280,15,belum,4,23,180,led,31,3,60,2255.15,1798.2,746253.0
450,sudah,11,0,10,sudah,2,19,0,led,29,16,37,3687.74,515.04,213741.59999999998
3500,belum,0,70,20,belum,18,11,220,neon,5,23,83,3015.06,1593.15,2706761.85
450,sudah,17,180,16,sudah,14,20,150,neon,7,1,53,25544.15,2739.93,1137070.95
6600,sudah,0,230,1,sudah,6,21,210,led,31,23,7,11381.7,943.53,1603057.47
3500,belum,15,320,2,belum,17,8,130,pijar,8,0,37,1826.17,818.4,1390461.5999999999
1300,belum,20,280,7,belum,9,9,100,led,34,2,19,1889.33,1457.76,2105005.44
1300,sudah,3,340,10,sudah,3,16,350,neon,36,14,19,5093.11,1097.28,1584472.32
3500,belum,16,120,16,belum,13,1,10,led,12,0,36,896.26,925.5,1572424.5
5500,sudah,11,200,13,sudah,5,10,0,neon,18,13,70,5361.27,1349.4,2292630.6
6600,sudah,3,90,19,belum,19,24,390,pijar,18,18,82,9467.99,6286.14,10680151.860000001
3500,belum,14,260,3,belum,17,24,260,led,15,4,6,6314.23,3520.8,5981839.2
900,sudah,16,350,20,belum,20,12,240,neon,14,4,57,6237.23,5183.76,7008443.5200000005
5500,sudah,12,80,3,belum,5,16,370,neon,32,1,17,1491.66,990.72,1683233.28
1300,belum,1,330,9,sudah,0,3,220,neon,21,12,66,576.11,588.06,849158.6399999999
450,sudah,1,210,22,sudah,17,19,310,led,17,9,95,29755.43,3578.55,1485098.25
2200,sudah,15,10,11,sudah,12,23,280,pijar,40,24,45,27627.29,3663.9,5290671.600000001
900,sudah,8,130,10,belum,7,4,140,pijar,9,19,96,1289.3,922.08,1246652.1600000001
3500,sudah,18,300,11,sudah,12,13,250,led,23,20,47,15957.16,3600.6,6117419.399999999
5500,belum,17,160,3,sudah,7,15,180,pijar,30,7,74,10139.04,1278.0,2171322.0
2200,sudah,6,110,14,belum,15,16,390,neon,18,18,15,4774.91,3231.0,4665564.0
3500,belum,6,20,3,belum,2,22,250,led,23,8,46,887.98,594.72,1010429.28
2200,belum,2,20,21,belum,13,6,10,pijar,10,23,57,1443.6,441.9,638103.6
1300,belum,7,360,15,sudah,5,8,350,neon,0,5,88,4574.7,1554.0,2243976.0
1300,sudah,11,130,15,belum,0,13,30,led,32,0,46,541.31,643.5,929214.0
2200,belum,14,60,11,sudah,17,22,250,pijar,6,23,16,33915.49,3148.44,4546347.36
6600,belum,9,160,19,sudah,13,21,270,pijar,37,16,95,27546.64,4719.3,8018090.7
1300,sudah,14,160,20,sudah,14,3,330,led,31,0,47,4941.7,1759.8,2541151.1999999997
1300,sudah,15,140,9,belum,14,20,230,pijar,14,6,67,4696.51,2667.84,3852360.9600000004
3500,sudah,16,0,15,sudah,19,11,290,neon,25,6,60,19174.17,2088.3,3548021.7
5500,belum,17,290,1,sudah,14,11,280,pijar,13,18,79,14820.08,1996.08,3391339.92
3500,belum,2,160,19,sudah,0,4,170,neon,12,12,89,517.56,566.88,963129.12
2200,sudah,4,40,6,belum,7,17,390,led,35,11,51,2687.97,2010.15,2902656.6
5500,sudah,11,240,10,sudah,8,2,390,pijar,15,23,82,3408.14,1827.9,3105602.1
5500,sudah,17,190,14,sudah,11,0,380,pijar,35,6,73,1852.89,1816.5,3086233.5
1300,belum,6,210,4,belum,9,0,300,led,5,19,21,189.82,211.05,304756.2
2200,belum,2,10,13,sudah,4,24,220,neon,1,11,7,8515.15,643.71,929517.2400000001
450,belum,14,210,16,sudah,7,1,310,led,29,15,31,2195.0,1880.85,780552.75
3500,sudah,3,240,0,belum,10,24,0,led,4,3,81,2104.44,29.16,49542.840000000004
5500,belum,13,280,17,belum,16,12,280,neon,30,11,85,5239.22,4310.7,7323879.3
1300,sudah,5,330,17,sudah,20,9,230,led,13,6,72,16798.84,2251.98,3251859.12
2200,belum,15,160,15,sudah,1,14,100,neon,17,18,67,2716.63,1737.06,2508314.64
6600,belum,10,290,23,sudah,2,14,310,neon,39,22,28,5108.14,2982.12,5066621.88
6600,sudah,11,320,13,belum,15,7,310,pijar,27,11,30,3523.72,2616.6,4445603.399999999
450,sudah,20,20,4,belum,6,24,10,neon,4,22,12,1401.43,122.88,50995.2
6600,sudah,15,260,7,sudah,12,5,370,pijar,17,12,45,6768.18,1760.4,2990919.6
3500,sudah,11,100,19,belum,10,6,40,pijar,8,7,61,1295.13,801.48,1361714.52
1300,sudah,6,180,14,belum,17,11,150,neon,3,17,12,2690.83,1313.46,1896636.24
2200,sudah,8,70,22,belum,5,15,270,pijar,11,6,88,1709.61,1151.34,1662534.96
1300,belum,17,120,9,sudah,16,23,90,pijar,27,22,63,33855.18,2667.06,3851234.64
450,sudah,9,120,11,sudah,17,10,90,pijar,18,15,79,15812.75,1455.3,603949.5
900,sudah,5,100,22,sudah,3,4,150,pijar,8,1,60,1351.24,398.4,538636.7999999999
2200,belum,11,350,5,sudah,6,3,260,neon,31,2,60,2190.28,829.5,1197798.0
450,belum,4,350,13,belum,7,8,50,pijar,17,18,93,2207.58,1483.74,615752.1
3500,belum,10,320,13,sudah,14,18,270,pijar,21,15,38,24452.0,3648.3,6198461.7
450,sudah,13,270,20,sudah,6,5,140,led,28,24,89,5846.97,4026.24,1670889.5999999999
1300,sudah,6,170,8,sudah,10,1,320,pijar,11,13,67,1592.49,628.23,907164.12
1300,sudah,12,330,19,sudah,13,15,80,led,35,20,48,19365.8,3733.2,5390740.8
3500,sudah,19,200,15,belum,15,11,150,neon,18,20,18,3729.18,2646.9,4497083.100000001
6600,belum,1,200,7,belum,8,12,220,pijar,33,13,63,2766.26,1486.41,2525410.5900000003
900,belum,9,360,18,sudah,10,11,10,led,12,10,19,10677.74,1851.0,2502552.0
2200,sudah,14,340,15,sudah,0,17,130,neon,0,21,100,1725.3,2142.0,3093048.0
5500,belum,14,90,2,belum,8,4,330,led,33,24,20,1121.66,867.6,1474052.4000000001
6600,sudah,6,90,16,sudah,5,11,90,led,2,6,12,4930.15,412.02,700021.98
3500,sudah,20,290,19,belum,12,24,240,led,16,0,79,6794.82,5379.6,9139940.4
2200,sudah,12,180,1,sudah,1,2,80,led,30,10,98,974.8,951.6,1374110.4000000001
2200,sudah,10,180,22,sudah,1,1,340,led,40,19,85,2741.68,3136.2,4528672.8
900,belum,7,0,7,belum,13,19,140,led,16,23,60,3556.18,1699.8,2298129.6
6600,belum,19,200,4,belum,13,7,70,pijar,5,5,89,1409.75,713.85,1212831.1500000001
1300,belum,11,120,11,belum,20,22,260,led,30,6,67,7188.63,4229.4,6107253.6
5500,belum,12,360,3,sudah,9,13,390,pijar,6,24,16,11447.26,1826.82,3103767.1799999997
5500,sudah,12,290,15,belum,2,16,390,led,36,24,18,2376.1,2406.96,4089425.04
2200,belum,10,140,8,belum,11,20,270,pijar,19,5,98,3972.36,2397.3,3461701.2
1300,sudah,10,230,9,sudah,9,15,370,neon,23,19,12,13250.47,2276.82,3287728.08
5500,sudah,13,20,5,belum,20,7,60,pijar,36,15,63,3222.46,1311.6,2228408.4
900,sudah,0,170,23,belum,12,20,130,neon,13,20,12,3002.72,1029.6,1392019.2
6600,belum,1,270,20,belum,11,19,0,neon,2,7,89,1977.7,199.38,338746.62
450,sudah,5,30,11,sudah,2,14,240,pijar,16,3,69,2706.27,350.46,145440.9
2200,belum,13,70,14,belum,2,18,90,pijar,22,1,54,796.45,515.04,743717.7599999999
900,sudah,11,190,0,belum,14,3,120,led,33,4,87,778.57,495.72,670213.4400000001
900,sudah,6,210,20,sudah,13,0,330,led,33,16,27,1059.9,1183.68,1600335.36
2200,belum,8,220,23,sudah,8,21,100,pijar,18,7,24,15685.06,1809.12,2612369.28
900,sudah,0,230,22,sudah,1,18,180,pijar,9,8,29,1754.21,159.84,216103.68
1300,sudah,13,270,9,belum,10,18,170,led,33,13,2,3153.23,1891.44,2731239.36
1300,belum,1,10,16,sudah,15,20,150,neon,15,1,2,26072.38,1355.7,1957630.8
2200,sudah,13,360,14,sudah,17,2,360,neon,29,24,68,6127.18,3752.64,5418812.16
6600,belum,6,300,5,sudah,5,23,220,neon,12,6,93,10586.01,1229.88,2089566.12
6600,belum,16,80,14,belum,12,15,210,pijar,6,20,80,3360.75,1959.6,3329360.4
2200,belum,14,240,7,belum,14,5,60,pijar,11,23,38,1959.53,1120.02,1617308.88
900,sudah,7,240,0,belum,3,15,230,pijar,31,5,12,954.49,366.3,495237.60000000003
900,belum,11,260,15,sudah,14,5,350,neon,17,16,12,7654.15,2119.92,2866131.8400000003
3500,sudah,13,220,22,sudah,11,5,400,led,31,6,84,7047.87,3016.32,5124727.680000001
450,sudah,19,250,8,belum,11,12,360,pijar,3,12,91,3329.07,2663.88,1105510.2
3500,belum,16,70,23,sudah,1,16,220,led,31,12,58,2687.18,1525.68,2592130.3200000003
2200,belum,5,330,21,sudah,14,12,160,pijar,34,6,78,16209.45,2323.26,3354787.4400000004
1300,belum,20,140,18,sudah,11,16,350,pijar,35,24,50,19873.17,4620.0,6671280.0
5500,belum,14,120,22,sudah,2,8,40,led,11,0,73,2287.52,1128.0,1916472.0
450,sudah,3,40,5,belum,2,18,300,pijar,30,16,76,2300.45,1436.4,596106.0
3500,sudah,1,330,4,sudah,17,5,90,pijar,18,20,20,8109.23,485.1,824184.9
1300,sudah,10,290,12,sudah,14,23,240,led,23,21,43,30078.97,3985.47,5755018.68
3500,sudah,11,320,23,sudah,15,18,280,pijar,20,1,13,26278.2,4704.6,7993115.4
2200,sudah,16,170,4,belum,3,7,310,led,14,16,41,865.66,797.22,1151185.68
5500,sudah,5,190,1,sudah,13,22,70,pijar,25,16,53,25542.12,1265.1,2149404.9
1300,sudah,7,140,7,sudah,19,15,270,pijar,28,2,37,25879.62,2576.46,3720408.24
900,sudah,2,150,9,belum,11,11,180,pijar,32,4,89,2124.65,1076.16,1454968.32
1300,sudah,8,120,14,sudah,1,5,160,led,24,2,13,800.85,445.92,643908.48
450,belum,9,280,24,sudah,16,19,270,neon,18,7,3,28798.58,4288.14,1779578.1
900,belum,5,150,0,belum,12,18,280,led,37,3,37,3411.27,1937.61,2619648.7199999997
6600,belum,10,140,23,sudah,11,15,70,pijar,38,13,60,16412.46,2201.7,3740688.3
5500,sudah,4,220,19,belum,19,15,100,led,12,23,4,3630.02,1389.72,2361134.2800000003
900,belum,8,330,13,belum,17,12,400,pijar,36,7,10,5025.99,3553.2,4803926.399999999
1300,belum,8,10,14,sudah,19,16,110,neon,30,4,51,26368.98,1220.4,1762257.6
900,belum,19,140,21,sudah,13,7,80,led,29,10,14,9311.97,2016.0,2725632.0
2200,sudah,8,250,9,belum,19,1,370,pijar,5,17,97,1115.11,998.25,1441473.0
2200,sudah,4,150,21,sudah,18,19,340,pijar,13,7,44,31804.77,3986.52,5756534.88
3500,belum,9,140,5,belum,8,4,190,pijar,39,16,0,1696.47,371.4,631008.6
6600,sudah,15,0,13,belum,7,11,40,led,24,24,60,1710.83,1129.2,1918510.8
1300,belum,8,40,2,belum,5,4,240,led,36,2,28,366.55,223.68,322993.92
450,belum,20,340,16,belum,15,16,190,neon,23,8,25,5971.83,4770.0,1979550.0
2200,belum,20,200,18,sudah,16,19,240,led,33,8,48,29172.99,4728.96,6828618.24
900,belum,12,190,5,sudah,16,2,190,neon,35,23,15,3737.21,886.65,1198750.8
3500,sudah,8,60,20,belum,12,5,310,led,17,21,10,1373.91,953.1,1619316.9000000001
5500,belum,9,10,12,belum,17,8,250,neon,27,19,84,3270.86,2345.16,3984426.84
2200,sudah,14,160,17,belum,5,18,120,led,26,14,20,2225.98,1684.8,2432851.1999999997
450,belum,20,260,15,belum,1,19,140,pijar,13,0,33,2128.86,2419.8,1004217.0000000001
900,belum,12,230,10,belum,1,9,200,led,3,15,71,880.45,977.85,1322053.2
2200,belum,12,180,19,sudah,16,0,10,led,11,13,41,1183.07,1407.09,2031837.96
1300,belum,16,210,22,belum,8,22,250,pijar,15,6,50,4643.53,3672.6,5303234.399999999
1300,belum,17,180,16,belum,2,8,330,neon,17,13,92,2052.84,2237.16,3230459.0399999996
5500,belum,9,0,20,belum,6,3,400,pijar,28,22,91,2787.37,1897.68,3224158.3200000003
3500,sudah,6,250,0,belum,15,2,160,led,15,1,64,398.26,172.8,293587.2
1300,sudah,1,20,10,belum,14,21,340,led,32,4,65,5124.16,3254.4,4699353.600000001
