id_user,daya_listrik,kulkas_inverter,kulkas_num,kulkas_power,ac_inverter,ac_num,ac_consume_hour,ac_power,lamp_type,lamp_num,lamp_consume_hour,lamp_power,others_power_total,co2_produce_electric_per_month,biaya_per_month,watt_per_month
297,3500,sudah,17,350,belum,11,6,160,led,8,11,72,670,19.96,39966.14748,23.516
298,6600,sudah,9,60,belum,11,12,180,led,19,0,11,883,21.84,42799.26399,25.183
299,450,belum,3,160,sudah,7,19,330,neon,18,4,50,594,40.86,20154.06,48.564
300,6600,belum,3,230,belum,3,9,260,led,21,21,26,672,16.61,33732.27144,19.848
301,3500,sudah,2,240,sudah,0,22,370,neon,18,7,25,34,3.07,6227.07792,3.664
302,6600,sudah,19,220,sudah,18,3,130,neon,13,18,18,360,13.54,26804.98716,15.772
303,2200,sudah,15,340,belum,11,7,120,led,19,17,77,409,33.30,57239.014,39.62
304,3500,belum,15,270,sudah,15,7,170,neon,15,13,83,53,32.22,64816.67514,38.138
305,900,belum,9,50,belum,20,14,70,neon,17,12,100,189,35.89,54943.928,40.639
306,1300,sudah,2,70,belum,11,22,200,led,23,4,81,143,48.16,81098.2345,56.135
307,1300,sudah,20,20,sudah,20,7,290,neon,3,20,14,399,35.81,61022.6833,42.239
308,2200,belum,13,10,sudah,4,0,350,led,17,3,66,259,3.16,5424.8485,3.755
309,900,belum,5,40,sudah,19,6,140,neon,17,3,70,164,17.21,26896.688,19.894
310,3500,belum,2,130,sudah,8,10,150,pijar,1,23,55,904,12.48,24522.51837,14.429
311,450,sudah,1,190,belum,1,18,360,led,18,3,39,538,7.81,3865.31,9.314
312,5500,sudah,1,120,sudah,1,9,150,pijar,5,21,89,120,9.23,18584.36055,10.935
313,5500,sudah,12,260,belum,19,6,240,pijar,28,10,53,997,39.53,78717.13101,46.317
314,1300,sudah,20,270,belum,10,8,100,neon,7,11,8,70,12.39,20350.0442,14.086
315,2200,belum,5,0,sudah,12,8,250,led,30,21,80,604,62.37,108358.2788,75.004
316,2200,belum,2,110,sudah,0,4,220,pijar,9,21,92,471,15.17,26118.7313,18.079
317,6600,sudah,19,220,belum,8,0,270,neon,20,24,81,129,35.73,73401.00117,43.189
318,3500,belum,16,140,belum,20,19,80,pijar,7,1,38,617,30.88,56973.34419,33.523
319,450,belum,12,260,belum,17,4,230,led,10,13,16,250,17.97,8752.35,21.09
320,2200,sudah,7,10,sudah,12,8,140,neon,1,7,2,247,12.05,19894.9637,13.771
321,900,sudah,1,100,belum,16,18,200,neon,17,0,95,121,49.91,78173.992,57.821
322,5500,belum,16,330,sudah,17,3,160,led,31,9,13,961,15.30,30639.12684,18.028
323,2200,sudah,9,210,sudah,15,22,80,led,8,3,77,41,27.25,43599.6013,30.179
324,900,belum,9,200,sudah,3,15,130,pijar,31,17,49,457,29.15,45873.36,33.93
325,6600,sudah,11,180,sudah,19,9,80,led,13,17,15,887,17.66,33756.06486,19.862
326,450,sudah,8,180,belum,1,15,60,neon,2,23,76,484,5.38,2622.8,6.32
327,1300,sudah,14,260,sudah,10,11,390,neon,5,22,27,476,41.93,72214.7742,49.986
328,5500,sudah,6,130,sudah,13,5,370,led,24,0,27,664,21.42,43327.81782,25.494
329,900,belum,12,360,sudah,7,21,250,led,0,17,70,812,35.50,56624.464,41.882
330,2200,sudah,7,100,sudah,9,0,150,led,30,24,69,799,42.15,73938.3013,51.179
331,3500,sudah,14,260,sudah,3,13,30,pijar,18,17,18,278,9.60,18008.21988,10.596
332,6600,sudah,14,110,belum,1,18,340,neon,7,21,83,25,16.60,33796.85358,19.886
333,5500,belum,16,300,belum,0,15,310,neon,1,15,37,676,5.04,10249.86543,6.031
334,450,sudah,3,0,belum,20,19,220,pijar,32,24,90,280,130.14,63495,153
335,3500,sudah,14,240,sudah,0,23,140,pijar,14,20,56,434,16.55,33096.64722,19.474
336,1300,sudah,12,130,belum,7,12,120,led,15,20,98,609,35.00,60170.3103,41.649
337,5500,sudah,11,160,sudah,2,20,260,neon,39,6,10,470,12.74,25441.9641,14.97
338,1300,belum,14,10,sudah,18,18,90,led,7,17,75,608,34.35,56102.0351,38.833
339,5500,belum,9,350,belum,12,1,220,led,40,20,55,807,41.80,85991.11941,50.597
340,3500,belum,10,80,belum,7,0,370,led,22,6,80,644,9.92,20401.15812,12.004
341,900,belum,19,340,belum,0,12,270,neon,36,17,40,896,26.48,43042.272,31.836
342,2200,belum,17,360,sudah,5,4,230,pijar,22,7,39,973,15.03,25569.7453,17.699
343,2200,belum,14,140,belum,15,23,340,neon,8,3,24,437,101.70,173758.4031,120.273
344,5500,belum,1,360,sudah,6,24,140,led,24,18,51,633,36.57,73394.20305,43.185
345,6600,sudah,7,50,sudah,2,0,20,pijar,11,13,80,510,10.38,20904.219,12.3
346,5500,belum,12,40,belum,15,7,80,led,23,7,0,429,8.64,15820.92477,9.309
347,2200,sudah,2,70,belum,5,4,270,neon,37,6,61,12,15.94,27585.1018,19.094
348,1300,sudah,17,20,belum,17,1,160,neon,36,23,94,715,67.53,117897.6329,81.607
349,6600,sudah,17,220,sudah,5,2,360,led,37,13,34,265,19.91,40719.03927,23.959
350,900,belum,9,110,belum,1,14,110,pijar,29,10,29,328,9.93,15234.336,11.268
351,3500,sudah,13,360,sudah,20,15,270,led,21,15,77,370,92.81,187466.6567,110.305
352,3500,belum,18,190,sudah,17,22,110,led,26,11,52,538,52.10,101920.8141,59.97
353,2200,belum,14,0,sudah,14,4,150,led,19,4,48,428,10.74,18024.0772,12.476
354,450,belum,10,340,belum,20,24,230,led,37,11,22,143,105.07,51002.255,122.897
355,3500,sudah,7,170,sudah,10,10,290,neon,15,7,72,297,32.03,64662.01791,38.047
356,5500,sudah,6,290,sudah,4,12,10,neon,38,19,16,906,12.75,24945.70134,14.678
357,900,sudah,16,30,belum,14,8,350,pijar,31,3,93,699,41.43,66285.856,49.028
358,450,sudah,0,330,sudah,19,22,280,neon,21,2,78,64,101.83,49957.7,120.38
359,1300,sudah,6,50,belum,15,2,330,neon,39,20,93,364,68.79,120060.3488,83.104
360,5500,belum,8,150,belum,2,23,380,neon,15,16,35,873,23.47,47506.96209,27.953
361,5500,sudah,10,330,sudah,3,7,140,pijar,11,23,18,665,10.06,19474.91427,11.459
362,1300,sudah,18,330,sudah,5,13,250,neon,34,1,17,603,19.76,33764.0837,23.371
363,3500,sudah,11,60,belum,4,3,250,pijar,6,18,86,984,11.78,23677.85196,13.932
364,2200,belum,9,270,belum,2,24,200,neon,28,24,34,590,29.85,51240.6196,35.468
365,900,belum,9,130,sudah,10,11,340,led,31,2,94,609,37.78,60849.464,45.007
366,3500,sudah,6,80,sudah,20,10,140,led,25,7,90,148,37.94,75421.74234,44.378
367,5500,belum,5,80,belum,6,16,160,led,22,21,62,403,37.69,76150.84071,44.807
368,6600,belum,9,270,belum,13,22,300,led,3,17,40,123,76.66,153625.6153,90.393
369,450,belum,2,150,belum,13,14,200,pijar,26,16,50,78,49.55,23894.87,57.578
370,6600,belum,18,50,sudah,13,8,150,led,22,13,92,804,36.69,74126.70048,43.616
371,6600,sudah,6,250,sudah,5,19,240,pijar,22,15,76,884,42.54,85425.17592,50.264
372,5500,sudah,1,290,sudah,7,7,110,pijar,20,13,86,661,24.37,48778.21053,28.701
373,900,sudah,17,240,belum,5,3,100,led,15,1,16,563,5.46,8629.816,6.383
374,450,belum,10,110,belum,3,11,350,neon,12,10,70,88,17.73,8772.27,21.138
375,450,sudah,19,300,sudah,14,20,280,led,30,21,90,882,118.48,58798.03,141.682
376,5500,sudah,11,110,sudah,9,2,10,pijar,37,6,37,40,8.50,16390.26732,9.644
377,6600,sudah,10,160,sudah,18,11,50,led,30,7,46,83,18.98,36103.11579,21.243
378,5500,sudah,2,180,belum,13,8,330,neon,4,14,73,74,32.79,66013.14426,38.842
379,1300,sudah,18,20,sudah,8,7,120,led,26,6,0,655,6.89,11174.7545,7.735
380,450,belum,6,120,sudah,9,5,380,led,30,11,24,265,21.76,10792.075,26.005
381,1300,sudah,19,110,sudah,18,12,40,neon,16,5,72,488,15.66,24528.1166,16.978
382,1300,sudah,0,270,sudah,20,18,200,neon,32,18,46,315,83.95,142752.2517,98.811
383,3500,belum,8,350,belum,16,13,330,led,36,14,9,357,64.54,129730.2235,76.333
384,450,sudah,9,190,belum,17,21,200,led,19,17,85,733,86.27,42038.67,101.298
385,5500,sudah,7,350,sudah,15,12,120,neon,38,19,2,784,23.25,44660.24934,26.278
386,900,belum,13,300,belum,18,11,170,neon,37,2,71,489,37.33,58545.656,43.303
387,3500,sudah,11,190,sudah,12,3,120,pijar,40,15,10,329,11.85,21650.31267,12.739
388,6600,sudah,12,90,belum,0,15,70,pijar,5,2,24,245,1.37,2659.76445,1.565
389,5500,sudah,2,360,belum,7,17,230,neon,18,21,71,871,46.97,94832.07447,55.799
390,5500,sudah,14,140,belum,8,22,210,neon,37,14,11,5,38.42,75838.12719,44.623
391,900,sudah,5,30,belum,11,11,100,led,39,16,30,11,26.60,41886.312,30.981
392,1300,belum,9,310,belum,9,16,120,pijar,36,7,60,456,30.98,51497.7762,35.646
393,450,sudah,20,90,sudah,19,22,10,neon,7,3,35,658,9.26,3059.795,7.373
394,3500,belum,19,340,sudah,20,3,190,pijar,24,12,100,994,40.14,80989.40262,47.654
395,450,sudah,0,270,belum,17,21,180,pijar,35,23,66,634,101.31,48979.96,118.024
396,6600,belum,5,80,sudah,14,11,200,neon,28,2,6,314,27.31,54130.0305,31.85
397,6600,belum,2,60,belum,4,19,100,led,34,5,69,632,17.17,34129.96146,20.082
398,2200,belum,17,230,belum,2,20,110,neon,19,24,98,935,44.87,77917.0051,53.933
399,3500,belum,17,30,belum,1,3,260,led,19,15,46,558,12.44,25421.56974,14.958
400,2200,belum,10,20,belum,20,16,330,neon,18,21,43,248,103.28,176689.6994,122.302
401,1300,belum,3,250,belum,9,16,370,neon,34,18,24,615,58.39,100165.3851,69.333
402,5500,sudah,5,230,belum,19,12,100,pijar,34,4,15,957,24.34,45797.23491,26.947
403,6600,sudah,16,10,belum,0,2,280,neon,38,4,28,1000,4.60,9204.65448,5.416
404,1300,belum,15,70,belum,8,6,200,neon,33,2,65,255,12.99,21952.2165,15.195
405,900,sudah,15,250,sudah,17,13,270,neon,22,10,34,631,60.47,96709.912,71.531
406,3500,belum,13,240,sudah,14,3,260,pijar,20,4,28,220,14.06,28042.245,16.5
407,900,sudah,1,140,belum,19,18,300,neon,31,17,73,619,119.51,191754.16,141.83
408,1300,belum,13,170,belum,14,16,20,led,26,3,67,832,12.48,18417.0356,12.748
409,6600,belum,8,60,belum,14,10,260,neon,24,18,55,493,51.58,103897.3675,61.133
410,450,belum,16,60,belum,5,13,170,led,21,9,7,123,11.72,5584.24,13.456
411,3500,belum,4,90,belum,18,20,60,neon,29,8,90,366,38.67,73429.89318,43.206
412,3500,sudah,5,220,sudah,4,19,30,neon,24,17,15,681,9.12,17302.91493,10.181
413,6600,sudah,2,340,belum,7,12,110,led,14,2,34,988,10.47,20156.4258,11.86
414,450,belum,1,340,belum,16,11,400,pijar,26,20,29,44,72.87,35633.56,85.864
415,900,belum,15,340,sudah,3,5,240,led,5,11,4,816,8.19,13163.072,9.736
416,900,belum,15,170,belum,9,3,170,led,8,13,56,423,11.31,18099.224,13.387
417,5500,sudah,9,240,sudah,9,12,320,led,10,22,49,305,40.09,81246.03165,47.805
418,900,sudah,6,200,belum,5,0,350,led,15,12,44,193,7.71,12591.176,9.313
419,3500,belum,6,300,sudah,20,24,320,led,23,4,57,177,135.48,273320.1141,160.821
420,6600,belum,15,10,belum,13,11,120,neon,28,18,7,135,18.74,35644.24269,20.973
421,1300,belum,9,320,belum,12,7,270,pijar,35,14,33,649,36.41,61224.9413,42.379
422,2200,belum,15,340,sudah,8,15,90,neon,13,17,86,705,30.27,51447.2117,35.611
423,6600,sudah,20,50,belum,3,5,360,pijar,18,5,95,72,12.72,25530.33966,15.022
424,5500,belum,6,290,belum,4,9,20,led,25,17,97,385,36.57,74898.2871,44.07
425,2200,sudah,10,330,sudah,1,5,330,neon,33,4,88,818,14.41,25114.6648,17.384
426,900,sudah,14,180,belum,6,22,280,led,7,5,81,498,36.33,57883.176,42.813
427,450,sudah,20,120,belum,9,17,320,led,27,24,96,189,94.84,47209.155,113.757
428,900,belum,6,40,sudah,14,20,50,led,24,15,63,579,32.93,50698.648,37.499
429,900,belum,15,180,sudah,7,2,360,pijar,9,11,37,918,10.47,16657.992,12.321
430,900,sudah,5,290,sudah,15,3,360,neon,10,19,79,593,27.71,44958.056,33.253
431,450,sudah,16,180,sudah,1,11,130,neon,9,14,9,898,5.43,2631.93,6.342
432,6600,belum,18,220,sudah,3,1,40,led,37,0,41,864,4.17,8402.47632,4.944
433,450,sudah,2,60,sudah,1,13,70,neon,26,7,96,249,15.56,7781.665,18.751
434,450,sudah,16,210,belum,8,0,370,pijar,32,18,55,488,30.25,14744.12,35.528
435,900,sudah,3,90,sudah,20,23,190,neon,20,8,0,972,76.19,119843.984,88.642
436,900,belum,10,300,sudah,17,8,340,neon,14,6,31,528,44.05,70806.944,52.372
437,2200,sudah,7,120,belum,2,1,70,neon,36,24,55,859,40.92,71308.9473,49.359
438,1300,sudah,7,100,belum,4,12,140,pijar,26,15,39,947,20.49,34061.6919,23.577
439,450,belum,11,210,belum,2,15,240,led,16,18,5,635,9.88,4807.775,11.585
440,900,sudah,3,190,sudah,12,23,330,pijar,39,18,25,823,93.54,148751.096,110.023
441,1300,sudah,19,0,sudah,6,24,70,neon,26,21,41,190,28.19,47178.1232,32.656
442,5500,belum,9,90,sudah,17,15,10,led,1,4,41,27,4.85,6035.03103,3.551
443,2200,sudah,2,40,sudah,0,13,260,led,26,22,58,227,27.58,48372.8901,33.483
444,1300,belum,6,240,belum,14,16,310,led,26,1,88,406,62.31,106292.3578,73.574
445,3500,sudah,1,220,sudah,14,17,250,neon,18,3,30,795,52.75,105600.2966,62.135
446,5500,belum,16,170,belum,4,5,90,neon,39,20,89,478,61.63,126475.6235,74.418
447,6600,belum,16,320,sudah,13,19,380,pijar,38,15,29,956,98.44,197937.461,116.466
448,2200,sudah,8,310,belum,13,5,360,neon,21,12,45,147,31.36,53984.1049,37.367
449,2200,belum,17,80,belum,15,13,300,neon,22,3,40,31,53.09,90338.5357,62.531
450,2200,sudah,8,40,sudah,16,7,30,neon,36,20,40,687,28.39,47916.3649,33.167
451,450,belum,16,120,sudah,9,5,80,led,0,24,7,323,5.21,2424.845,5.843
452,2200,sudah,0,160,sudah,15,13,90,pijar,9,23,93,870,32.71,54423.2937,37.671
453,3500,sudah,3,150,sudah,12,16,350,neon,20,7,84,316,66.88,135496.7288,79.726
454,6600,sudah,11,0,sudah,17,6,100,led,9,15,84,211,18.68,36966.47703,21.751
455,6600,sudah,13,180,sudah,10,17,260,led,31,15,42,69,55.66,112405.2147,66.139
456,5500,sudah,20,140,belum,8,1,390,led,27,17,35,709,18.88,38569.13382,22.694
457,3500,sudah,6,90,belum,14,3,70,led,22,24,3,483,5.05,9427.29291,5.547
458,5500,belum,19,110,sudah,13,4,370,pijar,22,23,15,539,25.55,50066.45427,29.459
459,1300,sudah,5,280,belum,5,7,300,pijar,32,13,21,633,18.52,30727.3243,21.269
460,450,sudah,5,120,sudah,6,9,130,pijar,37,8,13,159,10.49,4825.205,11.627
461,450,belum,19,240,sudah,5,7,370,led,8,19,69,513,23.77,11832.065,28.511
462,450,belum,17,220,sudah,7,9,210,led,15,11,62,154,23.02,11351.91,27.354
463,900,sudah,8,250,belum,19,24,370,pijar,27,9,22,440,149.16,238636.112,176.506
464,5500,sudah,8,220,belum,12,24,300,pijar,17,12,32,567,81.01,161888.7302,95.255
465,6600,belum,20,20,belum,14,22,400,neon,24,7,55,995,112.60,227456.5976,133.835
466,2200,belum,18,100,sudah,20,12,210,pijar,17,14,18,150,48.74,81819.1398,56.634
467,1300,sudah,7,150,belum,15,9,310,pijar,25,16,62,611,57.94,98688.9017,68.311
468,3500,belum,16,220,belum,5,9,270,led,13,5,59,752,17.10,34427.37921,20.257
469,450,belum,6,210,belum,20,9,340,neon,31,8,16,353,56.46,27714.115,66.781
470,6600,sudah,8,170,belum,15,2,50,neon,29,2,47,616,5.41,10540.48506,6.202
471,450,belum,1,270,sudah,2,12,330,pijar,34,20,93,977,60.78,30048.905,72.407
472,900,sudah,19,310,sudah,5,11,170,neon,31,13,28,711,23.02,36821.72,27.235
473,2200,belum,6,70,belum,2,15,360,pijar,15,2,88,148,11.83,20237.3576,14.008
474,900,belum,17,40,belum,12,18,360,neon,2,6,50,765,67.41,107896.36,79.805
475,6600,belum,1,310,belum,19,3,0,led,38,10,76,680,25.07,50764.9611,29.87
476,6600,belum,13,130,sudah,19,4,160,neon,27,8,76,853,26.25,52887.67407,31.119
477,450,belum,6,200,sudah,13,4,60,neon,11,13,40,411,9.05,4337.165,10.451
478,1300,sudah,12,200,belum,1,8,310,led,35,20,97,305,60.20,105585.8995,73.085
479,3500,sudah,3,240,belum,4,23,200,led,6,7,64,983,19.51,38733.98823,22.791
480,1300,sudah,7,150,sudah,6,19,100,led,12,2,39,2,11.87,19341.6436,13.388
481,6600,belum,18,40,belum,16,16,380,led,33,3,73,334,88.90,179404.0863,105.561
482,2200,belum,5,10,sudah,20,22,190,neon,25,10,56,890,84.21,142360.738,98.54
483,450,sudah,10,190,sudah,8,11,130,neon,18,16,48,355,23.40,11420.385,27.519
484,2200,belum,3,310,sudah,18,14,310,neon,40,2,32,521,69.27,118654.6557,82.131
485,6600,belum,7,350,belum,9,8,210,led,9,20,10,386,16.90,33575.91468,19.756
486,2200,sudah,10,350,sudah,8,5,280,neon,27,12,67,526,30.78,53358.5498,36.934
487,900,belum,4,300,sudah,5,20,330,neon,0,12,19,346,29.09,46706.192,34.546
488,2200,belum,4,80,belum,8,19,220,neon,4,17,43,227,31.64,53325.3217,36.911
489,450,sudah,14,220,belum,7,7,340,neon,17,12,13,279,19.18,9408.465,22.671
490,450,belum,6,40,sudah,19,0,190,neon,11,11,51,762,5.97,2976.795,7.173
491,5500,sudah,4,10,sudah,9,10,290,neon,1,9,19,202,22.43,45059.63889,26.513
492,2200,belum,11,150,belum,1,5,160,neon,18,23,55,441,21.33,37072.4467,25.661
493,6600,sudah,11,190,belum,1,5,180,pijar,6,7,38,95,4.02,7955.49993,4.681
494,1300,belum,1,0,sudah,5,21,360,pijar,34,1,38,85,32.97,56599.0119,39.177
495,2200,sudah,20,120,belum,14,0,240,neon,28,4,63,744,8.52,14735.94,10.2
496,450,belum,20,360,belum,8,10,180,led,36,13,67,422,44.66,22151.87,53.378
497,3500,belum,11,250,belum,3,21,300,pijar,34,18,8,242,23.67,45527.00964,26.788
498,1300,sudah,2,350,sudah,0,6,120,neon,32,8,20,408,5.23,8997.5916,6.228
499,5500,belum,7,130,belum,16,5,140,pijar,32,10,35,519,20.84,40498.10037,23.829
500,450,sudah,3,60,sudah,15,24,70,neon,37,23,15,649,34.88,16099.51,38.794
501,6600,belum,13,230,belum,1,5,230,led,37,12,4,891,5.78,11568.70071,6.807
502,3500,sudah,12,130,sudah,19,4,270,neon,19,5,29,762,21.66,43502.86941,25.597
503,900,sudah,9,360,sudah,1,12,10,pijar,13,13,2,837,4.16,6131.32,4.535
504,900,sudah,17,160,belum,8,3,0,led,7,16,23,885,5.39,8356.712,6.181
505,900,belum,12,320,sudah,4,1,160,pijar,25,5,86,950,13.59,21875.36,16.18
506,1300,sudah,3,20,belum,2,8,150,pijar,1,23,58,287,3.54,5895.8207,4.081
507,1300,sudah,4,210,sudah,10,14,210,pijar,38,11,82,880,55.43,94477.6012,65.396
508,3500,sudah,5,260,sudah,9,4,280,neon,28,7,78,743,22.86,46585.81683,27.411
509,2200,belum,15,100,belum,12,8,240,neon,11,16,45,686,28.17,47886.0262,33.146
510,450,belum,17,280,sudah,15,17,0,neon,18,11,97,421,22.07,10120.605,24.387
511,900,sudah,3,270,belum,4,0,70,led,3,4,53,745,1.82,2962.232,2.191
512,900,sudah,18,320,belum,17,5,300,pijar,5,1,33,515,27.03,43182.88,31.94
513,2200,belum,3,120,belum,8,7,180,led,40,10,98,573,41.76,72542.7211,50.213
514,2200,belum,16,40,sudah,7,8,170,pijar,10,9,8,722,10.18,16761.4094,11.602
515,2200,sudah,3,80,belum,7,7,280,neon,23,19,36,902,25.72,44199.1518,30.594
516,5500,sudah,13,310,belum,14,3,180,neon,17,15,55,343,21.83,44116.39974,25.958
517,1300,sudah,1,170,belum,12,19,370,led,29,19,70,35,103.06,177893.1345,123.135
518,3500,belum,6,350,sudah,3,7,40,led,31,19,87,132,44.84,92309.97195,54.315
519,900,sudah,9,190,belum,14,3,390,neon,0,6,76,274,15.47,24828.128,18.364
520,6600,sudah,9,0,belum,13,0,260,pijar,23,14,79,427,21.83,43958.34345,25.865
521,5500,belum,11,10,sudah,13,20,390,led,0,10,9,337,85.50,173092.0319,101.847
522,2200,belum,0,190,sudah,1,16,130,pijar,18,8,47,601,8.12,13650.9703,9.449
523,900,belum,10,260,belum,9,11,240,pijar,26,11,30,875,30.79,48421.88,35.815
524,450,belum,4,240,belum,12,5,400,neon,1,13,29,876,22.04,10878.395,26.213
525,3500,belum,20,290,belum,20,7,230,neon,27,8,69,965,45.59,91551.98157,53.869
526,3500,sudah,12,280,sudah,11,6,60,led,37,1,90,889,10.02,19610.87667,11.539
527,6600,sudah,2,140,belum,4,5,0,pijar,30,20,87,667,44.84,90324.92091,53.147
528,1300,sudah,0,350,belum,18,14,20,led,37,15,66,950,37.24,61573.114,42.62
529,2200,sudah,19,300,sudah,6,22,210,neon,18,11,4,549,29.68,50219.2167,34.761
530,6600,belum,11,190,sudah,12,10,250,led,1,21,14,76,27.57,55166.7438,32.46
531,5500,sudah,11,180,belum,14,14,380,pijar,39,4,90,137,76.36,154040.3006,90.637
532,900,belum,0,320,sudah,3,3,110,neon,32,11,36,919,12.18,19713.512,14.581
533,450,sudah,3,50,sudah,12,22,370,pijar,34,18,46,475,106.77,52479.655,126.457
534,900,sudah,0,310,belum,17,22,130,pijar,40,10,26,769,52.98,80834.728,59.789
535,450,belum,11,210,belum,5,21,80,led,6,23,98,878,21.59,10421.48,25.112
536,900,sudah,12,320,belum,19,22,70,neon,13,23,9,474,33.56,49030.28,36.265
537,2200,belum,4,40,belum,16,21,60,neon,17,9,0,137,19.78,29554.2279,20.457
538,6600,sudah,18,90,belum,9,17,60,neon,21,7,73,218,19.32,36963.07797,21.749
539,450,belum,19,70,sudah,17,20,90,pijar,24,2,34,312,30.49,14057.71,33.874
540,2200,sudah,20,60,sudah,3,3,270,neon,26,3,28,688,5.54,9393.4394,6.502
541,450,sudah,5,150,sudah,17,17,140,led,38,24,80,939,96.74,47770.235,115.109
542,3500,sudah,16,20,sudah,7,19,200,pijar,11,0,46,649,23.68,46854.34257,27.569
543,5500,sudah,4,10,belum,11,3,10,pijar,14,14,87,621,15.45,30664.61979,18.043
544,3500,sudah,6,240,belum,13,23,400,neon,11,24,58,761,115.17,233027.6569,137.113
545,900,belum,16,290,belum,8,6,300,led,16,11,45,3,22.65,36453.976,26.963
546,6600,belum,15,160,belum,0,12,190,led,8,4,73,860,4.68,9510.56988,5.596
547,2200,belum,12,320,belum,2,3,210,neon,0,12,10,792,4.95,8512.1724,5.892
548,450,sudah,17,190,belum,11,12,290,neon,40,7,51,420,47.45,23327.15,56.21
549,450,sudah,3,210,sudah,13,2,360,neon,7,15,95,801,17.28,8617.89,20.766
550,5500,sudah,15,290,belum,12,11,390,pijar,12,19,33,794,54.23,109021.4504,64.148
551,5500,sudah,19,40,belum,7,2,210,pijar,26,15,99,704,36.19,73103.58342,43.014
552,900,sudah,16,150,belum,0,6,340,neon,4,18,18,661,3.69,5890.664,4.357
553,6600,belum,20,30,sudah,8,6,190,led,15,6,33,759,11.51,22856.97897,13.449
554,2200,sudah,15,0,belum,8,9,180,pijar,40,13,26,102,23.43,38403.0154,26.582
555,450,belum,9,250,sudah,9,5,280,neon,14,17,21,108,16.85,8281.74,19.956
556,900,belum,15,190,belum,19,10,30,led,16,14,12,698,11.56,16137.472,11.936
557,2200,sudah,20,300,belum,9,13,130,neon,28,13,1,305,19.23,31608.5913,21.879
558,1300,sudah,11,180,belum,19,16,120,pijar,31,9,39,955,44.44,72662.6312,50.296
559,900,belum,12,350,sudah,7,13,40,neon,31,13,17,392,13.29,20392.216,15.083
560,6600,sudah,0,350,sudah,5,21,70,pijar,22,1,58,370,8.19,15288.97188,8.996
561,2200,belum,7,40,belum,15,20,350,pijar,0,12,73,660,89.51,153051.518,105.94
562,6600,belum,0,250,sudah,5,10,60,pijar,29,18,39,199,20.62,40035.82821,23.557
563,6600,belum,8,100,sudah,0,20,160,neon,7,5,65,45,2.62,5302.5336,3.12
564,900,sudah,10,180,sudah,1,5,400,led,10,24,16,3,6.41,10333.336,7.643
565,5500,belum,10,140,belum,20,15,220,neon,37,20,38,156,81.44,162604.2323,95.676
566,6600,belum,20,190,sudah,20,2,190,neon,24,12,97,788,33.44,68191.94172,40.124
567,2200,belum,11,170,sudah,18,16,60,pijar,5,15,78,816,23.50,37296.3752,25.816
568,3500,sudah,2,100,belum,18,7,310,neon,9,2,83,661,35.07,70386.03495,41.415
569,6600,sudah,15,330,sudah,15,15,10,neon,7,5,79,807,10.60,18307.33716,10.772
570,6600,sudah,13,330,sudah,1,23,230,neon,25,9,47,797,17.52,35608.55256,20.952
571,900,sudah,9,40,sudah,19,21,230,neon,27,17,86,650,111.66,178807.408,132.254
572,900,sudah,3,40,belum,18,20,370,led,12,18,97,34,129.71,208621.712,154.306
573,5500,belum,11,90,sudah,19,20,340,pijar,6,14,10,338,110.75,223263.857,131.368
574,450,sudah,3,330,belum,17,24,120,led,17,14,78,721,60.37,28732.525,69.235
575,2200,sudah,17,340,belum,3,18,100,led,27,10,2,661,10.77,17886.8307,12.381
576,5500,belum,18,20,belum,19,12,310,pijar,21,24,31,730,74.64,148528.7248,87.394
577,1300,belum,14,330,sudah,11,15,210,led,22,5,84,936,41.87,71434.6362,49.446
578,450,sudah,7,180,belum,6,0,390,pijar,0,24,48,751,1.69,834.565,2.011
579,3500,sudah,5,270,sudah,18,2,90,neon,5,0,20,490,4.46,8633.6124,5.08
580,5500,belum,16,80,belum,10,11,70,led,11,20,75,564,22.44,44262.55932,26.044
